2020
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
"['NYCHA Announces Progress, More Transparency in the First 100 Days of NextGen NYCHA']",['https://www1.nyc.gov/site/nycha/about/press/pr-2015/progress-transparency-in-1st-100-days-of-nextgen.page'],"['use', 'service']",[],[],{'2023'},[],0.013304455445544554
"['NYCHA Launches New Mobile App “MyNYCHA,” Allowing Residents to Make Repair Requests From Anywhere, Anytime']",['https://www1.nyc.gov/site/nycha/about/press/pr-2015/mynycha-app-20150921.page'],"['housing', 'work', 'repair', 'reduce', 'percent', 'public', 'use', 'working', 'service', 'improve', 'center', 'announced', 'efficient', 'step', 'management', 'buildings', 'release', 'process', 'nextgeneration', 'helping', 'developments', 'residents', 'completed', 'serve', 'matter', 'available', 'mobile', 'report', 'current', 'operate']",[],[],"{'2000', '2015', '2023'}",[],0.3963490099009899
"['NYCHA Starts Wyckoff, Holmes Engagement; Launches NextGen Neighborhoods']",['https://www1.nyc.gov/site/nycha/about/press/pr-2015/NYCHA-launches-nextgen-neighborhoods-20150910.page'],"['resident', 'percent', 'use', 'service', 'clean', 'site', 'release', 'gardens', 'process', 'nextgeneration', 'infrastructure', 'road']",[],[],"{'2015', '2023'}","['holmes towers', 'wyckoff gardens']",0.12283415841584161
['NYCHA & NYC Dept of Cultural Affairs Announce New Grant to Support “Make Mott Haven”'],['https://www1.nyc.gov/site/nycha/about/press/pr-2015/make-mott-haven-grant-20150831.page'],"['work', 'use', 'service', 'funding', 'department', 'release', 'agency', 'future', 'grant']",[],[],"{'2015', '2023', '1965'}","['grant', 'mott haven']",0.04331683168316832
['De Blasio Administration Announces Start of $87 Million Queensbridge Houses Roof Replacement'],['http://www1.nyc.gov/office-of-the-mayor/news/574-15/de-blasio-administration-start-87-million-queensbridge-houses-roof-replacement'],"['building', 'project', 'housing', 'water', 'houses', 'development', 'work', 'reduce', 'percent', 'capital', 'public', 'quality', 'fund', 'replacement', 'goal', 'working', 'service', 'better', 'improve', 'improvement', 'funding', 'commitment', 'neighborhood', 'replace', 'announced', 'health', 'investment', 'plan', 'initiative', 'brickwork', 'department', 'step', 'island', 'construction', 'district', 'buildings', 'partnership', 'installation', 'nextgeneration', 'infrastructure', 'roof', 'window', 'healthier', 'administration', 'future', 'expected', 'impact', 'replacing', 'hud', 'living', 'developments', 'residents', 'generation', 'completed', 'available', 'vital', 'urban', 'preserve', 'safer', 'preserving', 'precious', 'environment']",[],[],"{'2015', '2017', '1939'}",['queensbridge north'],1.0436262376237608
"['NYCHA Chair, City Council speaker, Manhattan District Attorney & Elected Officials Announce the Start of $80 million in New Public Safety Lighting Construction at 15 NYCHA Sites']",['https://www1.nyc.gov/site/nycha/about/press/pr-2015/NYCHA-announces-80mil-for-public-safety-lighting-20150804.page'],"['housing', 'houses', 'development', 'work', 'reduce', 'percent', 'lighting', 'public', 'quality', 'use', 'provide', 'service', 'better', 'improve', 'funding', 'commitment', 'neighborhood', 'investment', 'plan', 'summer', 'annual', 'initiative', 'light', 'electrical', 'clean', 'site', 'step', 'construction', 'complete', 'district', 'measure', 'partnership', 'install', 'installation', 'nextgeneration', 'infrastructure', 'death', 'administration', 'helping', 'association', 'expected', 'impact', 'developments', 'residents', 'recent', 'prevent', 'improved', 'urban', 'safer', 'upgrades']",[],[],"{'2014', '2016', '2023'}","['bushwick', 'butler', 'hernandez', 'polo grounds towers', 'soundview', 'wagner', 'whitman']",0.8069306930693058
['NYCHA & Citi Announce Economic Empowerment Program for Public Housing Residents with Community Partners'],['https://www1.nyc.gov/site/nycha/about/press/pr-2015/nycha-citi-announce-economic-empowerment-program-2015-07-16.page'],"['resident', 'program', 'housing', 'public', 'use', 'service', 'investment', 'release', 'residents', 'urban']",[],[],"{'2015', '2023'}",[],0.09313118811881191
['Mayor de Blasio Announces up to $10 million Investment in Free Broadband Service for Five NYCHA Developments'],['https://www1.nyc.gov/site/nycha/about/press/pr-2015/free-broadband-service-for-five-nycha-developments-20150716.page'],"['use', 'service']",[],[],{'2023'},[],0.013304455445544554
['NYCHA Announces Fundamental Improvements to Maintenance & Repairs in New “Fix-it-Forward” Initiative'],['https://www1.nyc.gov/site/nycha/about/press/pr-2015/fix-it-forward-20150712.page'],"['resident', 'program', 'project', 'system', 'housing', 'houses', 'work', 'repair', 'efficiency', 'reduce', 'capital', 'public', 'quality', 'replacement', 'use', 'apartment', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'improvement', 'funding', 'commitment', 'reduction', 'change', 'performance', 'announced', 'health', 'plan', 'summer', 'initiative', 'environmental', 'emergency', 'source', 'efficient', 'department', 'step', 'management', 'complete', 'challenge', 'buildings', 'measure', 'partnership', 'issue', 'process', 'nextgeneration', 'infrastructure', 'roof', 'agency', 'window', 'administration', 'future', 'helping', 'association', 'expected', 'developments', 'residents', 'grant', 'completed', 'bathroom', 'vital', 'improved', 'progress', 'solution', 'design', 'build', 'report', 'fix', 'achieve', 'completion', 'outlined', 'current']",[],[],"{'2013', '2023', '1936', '1999'}","['brown', 'brownsville', 'grant', 'manhattanville', 'melrose', 'mill brook', 'mitchel', 'mott haven', 'patterson', 'red hook west', 'rutgers', 'smith', 'woodside', 'woodson']",1.4950495049504926
"['De Blasio Administration Announces Removal of Over 43,000 Feet of Sidewalk Shedding at NYCHA Developments Making Neighborhoods Safer & Cleaner Across City']",['https://www1.nyc.gov/site/nycha/about/press/pr-2015/removal-of-Over-43k-feet-of-sidewalk-sheds-20150709.page'],"['building', 'resident', 'housing', 'houses', 'development', 'work', 'repair', 'reduce', 'lighting', 'sustainability', 'public', 'quality', 'use', 'working', 'provide', 'service', 'better', 'improve', 'commitment', 'change', 'center', 'neighborhood', 'announced', 'cleaner', 'plan', 'summer', 'initiative', 'light', 'clean', 'department', 'step', 'team', 'construction', 'district', 'contribute', 'gardens', 'issue', 'agency', 'administration', 'helping', 'impact', 'living', 'developments', 'residents', 'matter', 'available', 'urban', 'progress', 'happy', 'safer', 'road', 'preserving', 'environment']",[],[],"{'2084', '2013', '2023', '2015', '1925'}","['adams', 'amsterdam', 'brevoort', 'brown', 'brownsville', 'butler', 'carey gardens', 'clinton', 'forest', 'gravesend', 'haber', 'jackson', 'jefferson', 'lincoln', 'marcy', 'mckinley', 'melrose', 'mitchel', 'nostrand', 'parkside', 'patterson', 'red hook east', 'red hook west', 'redfern', 'robinson', 'sheepshead bay', 'tilden', 'tompkins', 'washington']",1.3827351485148502
"['NYCHA & HPD Release Request for Affordable Housing Proposals in Brooklyn, Bronx']",['https://www1.nyc.gov/site/nycha/about/press/pr-2015/nycha-hpd-rfp.page'],"['building', 'resident', 'project', 'upgrade', 'housing', 'houses', 'development', 'work', 'percent', 'capital', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'improve', 'commitment', 'change', 'neighborhood', 'plan', 'summer', 'retrofit', 'department', 'step', 'sustainable', 'team', 'construction', 'buildings', 'contribute', 'financing', 'release', 'commissioner', 'process', 'nextgeneration', 'healthier', 'administration', 'future', 'impact', 'living', 'developments', 'residents', 'generation', 'proposal', 'design', 'build', 'achieve', 'outreach', 'natural', 'preserve', 'safer', 'road', 'preserving', 'planning', 'environment']",[],[],"{'2000', '2015', '2023'}","['adams', 'brown', 'brownsville', 'ingersoll', 'mill brook', 'mott haven']",1.1810024752475237
['Statements on Vacancies'],['https://www1.nyc.gov/site/nycha/about/press/pr-2015/statement-on-vacancies-june-2015.page'],"['housing', 'public', 'use', 'service', 'residents', 'vital']",[],[],"{'2015', '2023'}",[],0.04238861386138614
2014
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
"['Mayor de Blasio, District Attorney Vance Announce $101 Million Investment in Infrastructure and Programming to Enhance Safety in NYCHA Developments']",['http://www1.nyc.gov/office-of-the-mayor/news/560-14/mayor-de-blasio-district-attorney-vance-101-million-investment-infrastructure-and'],"['building', 'system', 'housing', 'development', 'work', 'reduce', 'percent', 'lighting', 'public', 'quality', 'fund', 'use', 'goal', 'better', 'improve', 'commitment', 'reduction', 'neighborhood', 'announced', 'investment', 'plan', 'initiative', 'interior', 'efficient', 'dollar', 'district', 'commissioner', 'infrastructure', 'administration', 'future', 'impact', 'living', 'developments', 'residents', 'significantly', 'prevent', 'improved', 'design', 'build', 'outreach', 'safer', 'upgrades', 'environment']",[],[],{'2014'},[],0.5569306930693062
"[""Mayor de Blasio, Office to Combat Domestic Violence Commissioner Pierre-Louis and Housing Authority Chair Olatoye Mark First Day of Work for City's First Ever Public Housing Domestic Violence Response 10-Member Team""]",['http://www1.nyc.gov/office-of-the-mayor/news/924-14/mayor-de-blasio-office-combat-domestic-violence-commissioner-pierre-louis-housing-authority'],"['resident', 'program', 'housing', 'development', 'work', 'reduce', 'percent', 'public', 'working', 'provide', 'service', 'improve', 'commitment', 'reduction', 'center', 'neighborhood', 'announced', 'health', 'plan', 'initiative', 'emergency', 'department', 'step', 'team', 'island', 'commissioner', 'reducing', 'issue', 'administration', 'helping', 'association', 'developments', 'residents', 'recent', 'available', 'design', 'outreach']",[],[],"{'2014', '2015'}",[],0.5649752475247519
['NYCHA Statement on Testimony to the New York City Council Public Housing Committee'],['https://www1.nyc.gov/site/nycha/about/press/pr-2014/statement-dv-testimony-20141014.page'],"['use', 'service']",[],[],{'2023'},[],0.013304455445544554
"['NYCHA, Red Cross Team Up to Prepare Residents for Disasters']",['https://www1.nyc.gov/site/nycha/about/press/pr-2014/red-cross-partnership-20141001.page'],"['resident', 'program', 'housing', 'water', 'houses', 'percent', 'public', 'use', 'goal', 'working', 'service', 'better', 'commitment', 'neighborhood', 'emergency', 'resource', 'team', 'management', 'buildings', 'release', 'partnership', 'commissioner', 'helping', 'association', 'developments', 'residents', 'vital', 'hurricane', 'vulnerable', 'achieve', 'outreach']",[],[],"{'2014', '2023'}",['robinson'],0.6454207920792074
2013
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
['NYCHA Completes CCTV Installation at City-Council Funded Developments'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-completes-cctv-installations.page'],"['resident', 'program', 'system', 'housing', 'development', 'work', 'cost', 'use', 'goal', 'provide', 'service', 'better', 'improve', 'funding', 'commitment', 'announced', 'investment', 'efficient', 'site', 'department', 'sustainable', 'control', 'management', 'construction', 'complete', 'buildings', 'release', 'install', 'installation', 'developments', 'residents', 'completed', 'safer']",[],[],"{'2012', '2009', '2013', '2010', '2023'}",[],0.3050742574257426
['NYCHA is on Track to Complete CCTV Installation at City Council-Funded Developments by the End of the Year'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/cctv-installation-completion.page'],"['resident', 'program', 'system', 'housing', 'development', 'work', 'cost', 'use', 'provide', 'service', 'better', 'improve', 'funding', 'commitment', 'announced', 'investment', 'plan', 'efficient', 'department', 'sustainable', 'control', 'management', 'construction', 'complete', 'installed', 'buildings', 'release', 'install', 'process', 'installation', 'developments', 'residents', 'safer', 'outlined']",[],[],"{'2012', '2009', '2013', '2010', '2023'}",[],0.3063118811881188
['NYCHA Reports on Submissions for Development on Public Housing Property'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-land-lease-rfei-report.page'],"['upgrade', 'housing', 'development', 'capital', 'public', 'quality', 'use', 'working', 'provide', 'service', 'funding', 'investment', 'initiative', 'interior', 'site', 'department', 'step', 'construction', 'release', 'process', 'infrastructure', 'administration', 'future', 'hud', 'developments', 'residents', 'urban', 'design', 'completion']",[],[],"{'2013', '2023'}",[],0.40099009900990074
"['CMOM, NYCHA and Union Settlement Celebrate the Opening of the Early Childhood Literacy and Health Hubs']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/cmom-nycha-union-settlement-learning-hub.page'],"['building', 'project', 'system', 'housing', 'houses', 'development', 'work', 'public', 'quality', 'use', 'provide', 'service', 'center', 'health', 'investment', 'plan', 'site', 'release', 'green', 'future', 'association', 'living', 'serve', 'build', 'achieve', 'outlined', 'environment']",[],[],"{'2013', '2023'}",['johnson'],0.406868811881188
"['State Senator Daniel Squadron, NYCHA Announce Initiative to Close SNAP Gap']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/squadron-nycha-snap-gap.page'],"['program', 'housing', 'public', 'use', 'working', 'service', 'better', 'improve', 'change', 'announced', 'plan', 'initiative', 'release', 'process', 'residents', 'serve', 'outlined']",[],[],"{'2013', '2023', '2010'}",[],0.30198019801980186
"['NYCHA Reduces Work Order Backlog to 48,000']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-reduces-work-order-backlog-to-48000.page'],"['program', 'system', 'housing', 'development', 'work', 'repair', 'percent', 'public', 'use', 'provide', 'service', 'better', 'improvement', 'reduction', 'announced', 'plan', 'annual', 'electrical', 'department', 'island', 'district', 'release', 'reducing', 'process', 'huds', 'hud', 'developments', 'residents', 'completed', 'eliminating', 'improved', 'urban', 'progress', 'respond', 'conducted', 'innovative']",[],[],"{'2013', '2023', '1969'}",[],0.6209777227722768
"['HPD, HDC & NYCHA Join SKA Marin and Partners to Celebrate the Ribbon-Cutting for New Affordable Senior Housing in Brooklyn']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/riverway-apartments-ribbon-cutting.page'],"['building', 'resident', 'program', 'project', 'system', 'housing', 'development', 'work', 'cost', 'percent', 'hot', 'capital', 'public', 'quality', 'use', 'apartment', 'provide', 'service', 'better', 'funding', 'commitment', 'center', 'neighborhood', 'investment', 'plan', 'annual', 'initiative', 'emergency', 'unit', 'department', 'sustainable', 'dollar', 'resource', 'team', 'construction', 'complete', 'challenge', 'buildings', 'financing', 'release', 'partnership', 'distribution', 'multifamily', 'commissioner', 'process', 'agency', 'administration', 'helping', 'huds', 'hud', 'living', 'developments', 'residents', 'completed', 'serve', 'available', 'vital', 'urban', 'publicprivate', 'design', 'vulnerable', 'outreach', 'conducted', 'financed', 'innovative', 'happy', 'preserving', 'precious', 'outlined', 'current', 'environment']",[],[],"{'2012', '2014', '2013', '2023', '2000', '2003', '2005'}","['brown', 'brownsville']",2.478960396039601
"['HPD, HDC, NYCHA, CPC Resources, L+M Development Partners, Lemle & Wolff, The New York Housing Partnership, and Partners Celebrate the Groundbreaking of Affordable Family Housing in the Bronx']",['http://www.nychdc.com/pr_11-21-2013/'],"['housing', 'development', 'use', 'financing']",[],[],{'2023'},[],0.07580445544554457
['NYCHA Announces Developer/Manager for Project-based Section 8 Properties'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/developer-manager-announced-for-section-8-properties.page'],"['energy', 'building', 'project', 'housing', 'development', 'work', 'quality', 'use', 'provide', 'service', 'improve', 'funding', 'commitment', 'announced', 'plan', 'initiative', 'interior', 'efficient', 'sustainable', 'dollar', 'team', 'management', 'construction', 'complete', 'plaza', 'buildings', 'release', 'street', 'huds', 'residents', 'vital', 'design', 'preserve']",[],[],"{'2013', '2023', '2014'}",[],0.5569306930693065
['NYCHA Transitions All Section 8 Landlord Subsidy Payments to Direct Deposit'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-transitions-section-8-payments-to-direct-deposit.page'],"['program', 'housing', 'use', 'service', 'reduction', 'announced', 'annual', 'initiative', 'complete', 'release', 'agency', 'completed', 'waste', 'operate']",[],[],"{'2013', '2023', '2014'}",[],0.14603960396039609
"['NYCHA Eliminates Almost 268,000 Repair Work Orders from Its Backlog']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-eliminates-nearly-268000-repair-work-orders-from-its-backlog.page'],"['program', 'housing', 'work', 'repair', 'efficiency', 'percent', 'public', 'use', 'working', 'service', 'better', 'improve', 'reduction', 'announced', 'plan', 'summer', 'initiative', 'release', 'roof', 'completed', 'significantly', 'eliminating', 'progress', 'current']",[],[],"{'2013', '2023', '2000'}",[],0.4962871287128714
['NYCHA Prepares for Future Weather-Related Emergencies'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-one-year-after-sandy.page'],"['resident', 'system', 'housing', 'water', 'heat', 'repair', 'reduce', 'hot', 'replacement', 'use', 'goal', 'working', 'service', 'better', 'funding', 'replace', 'power', 'plan', 'boilers', 'electrical', 'emergency', 'buildings', 'release', 'process', 'infrastructure', 'equipment', 'future', 'developments', 'residents', 'completed', 'storm', 'damaged', 'hurricane', 'mobile', 'respond', 'vulnerable', 'conducted', 'current', 'planning']",[],[],"{'2013', '2023'}",[],0.35519801980197996
['NYCHA Releases Reports Demonstrating Public Housing’s Significant Economic Impact'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-releases-economic-impact-reports.page'],"['program', 'housing', 'development', 'work', 'cost', 'repair', 'percent', 'capital', 'public', 'replacement', 'use', 'apartment', 'provide', 'service', 'power', 'plan', 'annual', 'energyefficiency', 'dollar', 'construction', 'buildings', 'release', 'infrastructure', 'administration', 'impact', 'replacing', 'developments', 'residents', 'completed', 'benefitting', 'report', 'conducted', 'preserving', 'planning', 'spending']",[],[],"{'2013', '2023', '2011'}",[],0.8004331683168309
['NYCHA Eliminates Almost a Quarter of a Million Repair Work Orders from Its Backlog'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-eliminates-nearly-250k-repair-work-orders-from-its-backlog.page'],"['housing', 'work', 'repair', 'efficiency', 'percent', 'public', 'fund', 'use', 'working', 'provide', 'service', 'better', 'improve', 'reduction', 'announced', 'plan', 'summer', 'initiative', 'management', 'release', 'process', 'roof', 'impact', 'residents', 'completed', 'significantly', 'available', 'eliminating', 'progress', 'current']",[],[],"{'2013', '2023', '2012'}",[],0.4709158415841584
"['Mayor Bloomberg Appoints New Members to NYCHA BoardTuesday, September 24, 2013']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/bloomberg-appoints-nycha-board.page'],"['resident', 'program', 'housing', 'houses', 'development', 'work', 'air', 'capital', 'public', 'use', 'working', 'service', 'improve', 'funding', 'commitment', 'neighborhood', 'initiative', 'department', 'team', 'management', 'district', 'release', 'multifamily', 'reducing', 'infrastructure', 'administration', 'helping', 'association', 'impact', 'residents', 'completed', 'serve', 'urban', 'progress', 'preserve', 'opposed']",[],[],"{'2008', '2007', '2004', '2013', '1989', '2023', '1979', '2003', '2005'}","['red hook west', 'wagner']",0.7249381188118809
['NYCHA Enhances Customer Service for Public Housing Applicants and Section 8 Voucher Holders'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/self-service-status-portal.page'],"['building', 'housing', 'development', 'public', 'use', 'service', 'improve', 'center', 'annual', 'site', 'unit', 'release', 'residents', 'available', 'current']",[],[],"{'2013', '2023'}",[],0.42821782178217815
['NYCHA Awards Student Residents Thousands of Dollars in Scholarships'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-cuny-2013-resident-scholarships.page'],"['resident', 'program', 'system', 'housing', 'houses', 'development', 'work', 'public', 'quality', 'fund', 'use', 'apartment', 'goal', 'working', 'provide', 'service', 'better', 'saving', 'change', 'center', 'annual', 'environmental', 'source', 'island', 'complete', 'contribute', 'release', 'gardens', 'commissioner', 'administration', 'future', 'helping', 'impact', 'living', 'developments', 'residents', 'generation', 'build', 'achieve', 'spending', 'operate']",[],[],"{'1999', '2004', '2013', '2023', '2011', '2005'}","['baruch', 'bland', 'eastchester gardens', 'gompers', 'gowanus', 'grant', 'jackson', 'long island baptist houses', 'straus', 'wald', 'washington', 'white']",0.7930074257425735
"['NYCHA, Player Kemba Walker, and Under Armour Unveil the Newly Refurbished Basketball Court at Sack Wern Houses']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/sack-wern-basketball-court-refurbishment-kemba-walker.page'],"['building', 'housing', 'houses', 'use', 'provide', 'service', 'funding', 'summer', 'release', 'installation']",[],[],"{'2013', '2023'}","['sack wern', 'washington']",0.13149752475247525
"['NYCHA Eliminates Over 233,000 Repair Work Orders from Its Backlog']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-eliminates-over-233000-repair-work-orders-from-its-backlog.page'],"['program', 'housing', 'work', 'repair', 'efficiency', 'percent', 'public', 'fund', 'use', 'working', 'provide', 'service', 'better', 'improve', 'reduction', 'announced', 'plan', 'summer', 'annual', 'initiative', 'management', 'district', 'release', 'process', 'roof', 'hud', 'residents', 'completed', 'available', 'eliminating', 'progress', 'current']",[],[],"{'2013', '2023', '2012'}",[],0.5040222772277226
['NYCHA Seeks Expressions of Interest in Development on Public Housing Property'],['https://www1.nyc.gov/'],"['percent', 'sustainability', 'public', 'provide', 'service', 'summer', 'clean', 'island', 'reducing', 'available', 'waste']",[],[],"{'2023', '2030'}",['adams'],0.09931930693069313
"['For The First Time, NYC Parks\' ""Learn To Swim"" Program will be Offered to NYCHA Summer Campers in Manhattan and the Bronx']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/learn-to-swim-program-offered-to-nycha-summer-campers.page'],"['program', 'housing', 'water', 'public', 'use', 'provide', 'service', 'health', 'summer', 'annual', 'department', 'step', 'release', 'street', 'commissioner', 'residents', 'vital', 'prevent']",[],[],"{'2013', '2023'}",['wagner'],0.42852722772277213
"[""Women's Initiative Program Successfully Graduates NYCHA Residents""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/womens-initiative-program-graduates-nycha-residents.page'],"['resident', 'program', 'system', 'housing', 'development', 'work', 'percent', 'capital', 'sustainability', 'public', 'quality', 'use', 'service', 'improve', 'funding', 'plan', 'annual', 'initiative', 'management', 'release', 'partnership', 'network', 'process', 'helping', 'residents', 'completed', 'recent', 'serve', 'significantly', 'urban', 'progress', 'build', 'achieve', 'outlined']",[],[],"{'2013', '2023', '2012', '2000'}",['grant'],0.5201113861386135
"['NYCHA Eliminates Over 225,000 Repair Work Orders from Its Backlog']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-eliminates-over-225000-repair-work-orders-from-its-backlog.page'],"['system', 'housing', 'work', 'repair', 'efficiency', 'reduce', 'percent', 'public', 'fund', 'use', 'provide', 'service', 'better', 'improve', 'reduction', 'announced', 'plan', 'annual', 'initiative', 'management', 'release', 'process', 'hud', 'residents', 'completed', 'available', 'progress', 'current']",[],[],"{'2013', '1970', '2023', '2012'}",[],0.4405940594059406
['Police Athletic League Brings the Play Street Program to 10 NYCHA Developments This Summer'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/pal-play-street-at-nycha-developments.page'],"['building', 'program', 'housing', 'houses', 'development', 'reduce', 'public', 'use', 'provide', 'service', 'improve', 'summer', 'resource', 'island', 'management', 'release', 'street', 'future', 'impact', 'developments', 'grant', 'precious', 'operate']",[],[],"{'2013', '2023', '1914'}","['amsterdam', 'grant', 'hammel', 'lehman', 'marcy', 'monroe', 'red hook east', 'whitman']",0.5578589108910887
"['NYCHA Eliminates Over 200,000 Repair Work Orders from Its Backlog']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-eliminates-over-200000-repair-work-orders-from-its-backlog.page'],"['energy', 'housing', 'development', 'work', 'repair', 'efficiency', 'reduce', 'public', 'quality', 'use', 'goal', 'service', 'improve', 'funding', 'reduction', 'performance', 'announced', 'plan', 'emergency', 'management', 'complete', 'release', 'roof', 'residents', 'eliminating', 'improved', 'achieve']",[],[],"{'2013', '2023', '2012', '2000'}",[],0.3938737623762376
['New York Knicks Player Carmelo Anthony and NYCHA Unveil the Newly Refurbished Basketball Court at Red Hook East Houses'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-carmelo-anthony-nycha-unveil.page'],"['resident', 'program', 'housing', 'houses', 'work', 'public', 'quality', 'use', 'service', 'better', 'funding', 'summer', 'release', 'association', 'living', 'developments', 'residents', 'superstorm', 'preserve', 'environment']",[],[],"{'2013', '2023', '2005'}",['red hook east'],0.2846534653465346
"['Renowned Artist Thomas Hirschhorn and NYCHA Host a Preview of Gramsci Monument, a New Art Project at Forest Houses']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-hosts-gramsci-monument-preview-at-forest-houses.page'],"['resident', 'program', 'project', 'housing', 'houses', 'work', 'public', 'quality', 'use', 'service', 'site', 'team', 'release', 'association', 'living', 'developments', 'residents', 'available', 'build', 'preserve', 'environment']",[],[],"{'2013', '2023'}","['brown', 'forest']",0.7069925742574251
['New York City Council Member Rosie Mendez and NYCHA Announce CCTV Camera Installation Complete at Campos Plaza'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-completes-campos-plaza-cctv-camera-installation.page'],"['building', 'resident', 'program', 'project', 'housing', 'development', 'work', 'reduce', 'capital', 'public', 'quality', 'use', 'working', 'provide', 'service', 'funding', 'center', 'announced', 'plan', 'control', 'phase', 'complete', 'installed', 'plaza', 'buildings', 'release', 'street', 'issue', 'installation', 'infrastructure', 'equipment', 'helping', 'association', 'developments', 'residents', 'completed', 'significantly', 'safer']",[],[],"{'2013', '2023', '1997'}",[],0.479888613861386
['NYCHA Launches First-Ever Large-Scale Urban Farm on NYCHA Property'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-launches-first-ever-large-scale.page'],"['energy', 'program', 'project', 'housing', 'development', 'work', 'reduce', 'capital', 'sustainability', 'public', 'quality', 'fund', 'use', 'goal', 'provide', 'service', 'improve', 'funding', 'center', 'health', 'initiative', 'clean', 'source', 'site', 'department', 'sustainable', 'installed', 'challenge', 'release', 'largescale', 'green', 'partnership', 'distribution', 'installation', 'healthier', 'helping', 'living', 'developments', 'residents', 'generation', 'serve', 'urban', 'publicprivate', 'progress', 'gcf', 'report', 'preserve', 'innovative', 'spending', 'environment']",[],[],"{'2013', '2023', '2012'}",['red hook west'],0.9913366336633656
"[""Statement of Mayor Bloomberg On Passage of the City's Legislation to Reform New York City Housing Authority's Board (from Mayor's Office)""]",['http://www1.nyc.gov/office-of-the-mayor/news/204-13/statement-mayor-michael-bloomberg-passage.page'],"['system', 'housing', 'work', 'public', 'provide', 'improve', 'management', 'issue', 'helping', 'residents', 'serve', 'invest', 'preserve']",[],[],{'2013'},[],0.19430693069306929
"[""Harlem Children's Zone Opens K‐12 School & Community Center At the St. Nicholas Houses""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/hcz-opens-school-community-center.page'],"['building', 'program', 'project', 'system', 'housing', 'houses', 'development', 'work', 'percent', 'public', 'quality', 'use', 'goal', 'provide', 'service', 'better', 'change', 'center', 'power', 'health', 'plan', 'summer', 'department', 'sustainable', 'team', 'construction', 'release', 'partnership', 'street', 'healthier', 'living', 'developments', 'residents', 'grant', 'serve', 'available', 'publicprivate', 'progress', 'stateoftheart', 'mobile', 'preserve', 'environment']",[],[],"{'2013', '2023', '2004', '2005'}",['grant'],1.026918316831683
['Department of Environmental Protection Completes Green Infrastructure Projects in Brooklyn That Will Improve Water Quality in Newtown Creek'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/dep-completes-green-infrastructure-projects-in-brooklyn.page'],"['program', 'project', 'system', 'housing', 'water', 'houses', 'development', 'work', 'reduce', 'air', 'capital', 'public', 'quality', 'use', 'provide', 'service', 'improve', 'funding', 'reduction', 'center', 'conservation', 'neighborhood', 'cleaner', 'health', 'plan', 'summer', 'annual', 'dep', 'environmental', 'clean', 'department', 'step', 'sustainable', 'management', 'construction', 'complete', 'installed', 'challenge', 'contribute', 'release', 'green', 'measure', 'gardens', 'effect', 'street', 'network', 'commissioner', 'installation', 'infrastructure', 'protection', 'future', 'standard', 'living', 'developments', 'residents', 'completed', 'storm', 'significantly', 'available', 'prevent', 'design', 'report', 'natural', 'pump', 'preserve', 'innovative', 'upgrades', 'planning', 'environment']",[],[],"{'2012', '2002', '2013', '2010', '2023', '2011'}","['bushwick', 'wilson']",1.521349009900989
